Type_of_Security,spread,model_name,curve_family,slice_name,predicted_cpr_mean,predicted_cpr_p25,predicted_cpr_p75,n_obs
30yr TBA Eligible,-2.37179746835443,M1,loan_age_slice,low_loan_age,0.14541648049495745,0.1311985215245337,0.15785924014803943,30638
30yr TBA Eligible,-2.2766772151898733,M1,loan_age_slice,low_loan_age,0.1503487111015038,0.13573047729463772,0.1635123169147601,30638
30yr TBA Eligible,-2.181556962025316,M1,loan_age_slice,low_loan_age,0.15540373300880633,0.1405119214350048,0.1690953210217394,30638
30yr TBA Eligible,-2.0864367088607594,M1,loan_age_slice,low_loan_age,0.16060904440933307,0.14513923149575003,0.1748158351542628,30638
30yr TBA Eligible,-1.9913164556962022,M1,loan_age_slice,low_loan_age,0.16599576966481305,0.14992734585062006,0.1806443723392892,30638
30yr TBA Eligible,-1.8961962025316452,M1,loan_age_slice,low_loan_age,0.17159892974077925,0.15492680597822828,0.18671132043366345,30638
30yr TBA Eligible,-1.8010759493670883,M1,loan_age_slice,low_loan_age,0.17745777787483072,0.16020698871461458,0.19309688351237808,30638
30yr TBA Eligible,-1.7059556962025313,M1,loan_age_slice,low_loan_age,0.18361621388730276,0.16577577226654927,0.19976558066457928,30638
30yr TBA Eligible,-1.6108354430379743,M1,loan_age_slice,low_loan_age,0.19012329240662001,0.17165534075189448,0.20680275751342458,30638
30yr TBA Eligible,-1.5157151898734174,M1,loan_age_slice,low_loan_age,0.19703384266109694,0.17789560197051524,0.21431680597144842,30638
30yr TBA Eligible,-1.4205949367088604,M1,loan_age_slice,low_loan_age,0.2044092205173781,0.18455241601396388,0.22236983334931182,30638
30yr TBA Eligible,-1.3254746835443034,M1,loan_age_slice,low_loan_age,0.21231821728393768,0.19168842873807102,0.2310161132244387,30638
30yr TBA Eligible,-1.2303544303797467,M1,loan_age_slice,low_loan_age,0.22083815464517176,0.1993740766614932,0.2403184753140275,30638
30yr TBA Eligible,-1.1352341772151897,M1,loan_age_slice,low_loan_age,0.23005620119602008,0.20768917989623104,0.25033360693694773,30638
30yr TBA Eligible,-1.0401139240506327,M1,loan_age_slice,low_loan_age,0.2400709537214133,0.2167609568661244,0.26118803112602507,30638
30yr TBA Eligible,-0.9449936708860758,M1,loan_age_slice,low_loan_age,0.2509943360078263,0.22665150033182035,0.27312307602254116,30638
30yr TBA Eligible,-0.8498734177215188,M1,loan_age_slice,low_loan_age,0.26295388009405296,0.23747201391723927,0.28613934792326434,30638
30yr TBA Eligible,-0.7547531645569618,M1,loan_age_slice,low_loan_age,0.2760954701196711,0.24934948820628522,0.30041971801170186,30638
30yr TBA Eligible,-0.6596329113924049,M1,loan_age_slice,low_loan_age,0.2905866481569306,0.2624294691982998,0.3162103569731012,30638
30yr TBA Eligible,-0.5645126582278479,M1,loan_age_slice,low_loan_age,0.3066206057090537,0.2768793791633195,0.3336126346177748,30638
30yr TBA Eligible,-0.46939240506329094,M1,loan_age_slice,low_loan_age,0.32442101534866424,0.2928974146613139,0.35299122671871297,30638
30yr TBA Eligible,-0.374272151898734,M1,loan_age_slice,low_loan_age,0.34424789611097123,0.3108322684831244,0.37449289937809827,30638
30yr TBA Eligible,-0.279151898734177,M1,loan_age_slice,low_loan_age,0.3664047561782836,0.3307523651652683,0.39847418551042235,30638
30yr TBA Eligible,-0.18403164556962004,M1,loan_age_slice,low_loan_age,0.39124732028859033,0.3531300283999256,0.42555540713897777,30638
30yr TBA Eligible,-0.08891139240506307,M1,loan_age_slice,low_loan_age,0.41919423137725764,0.37871499211645787,0.4560275073053788,30638
30yr TBA Eligible,0.006208860759493895,M1,loan_age_slice,low_loan_age,0.450740221776227,0.40774794474068843,0.49027505578358443,30638
30yr TBA Eligible,0.10132911392405086,M1,loan_age_slice,low_loan_age,0.4864723862160614,0.43828310903507584,0.5297665127339091,30638
30yr TBA Eligible,0.19644936708860783,M1,loan_age_slice,low_loan_age,0.527090366690755,0.47356004940064533,0.5750225519627117,30638
30yr TBA Eligible,0.2915696202531648,M1,loan_age_slice,low_loan_age,0.573431490988882,0.5144360756512367,0.6257117911761534,30638
30yr TBA Eligible,0.38668987341772176,M1,loan_age_slice,low_loan_age,0.6265021559067725,0.561522130527714,0.6852402460275298,30638
30yr TBA Eligible,0.48181012658227873,M1,loan_age_slice,low_loan_age,0.6873092233875152,0.6163010960269166,0.753078326506107,30638
30yr TBA Eligible,0.5769303797468357,M1,loan_age_slice,low_loan_age,0.756289517395806,0.6786599824709749,0.8309496536138772,30638
30yr TBA Eligible,0.6720506329113927,M1,loan_age_slice,low_loan_age,0.8336065145741628,0.7474213634048654,0.9186848205942622,30638
30yr TBA Eligible,0.7671708860759496,M1,loan_age_slice,low_loan_age,0.9191813017756292,0.8238376208525411,1.0164095627379521,30638
30yr TBA Eligible,0.8622911392405062,M1,loan_age_slice,low_loan_age,1.0125988708299853,0.9037685038613241,1.1227240620561352,30638
30yr TBA Eligible,0.9574113924050636,M1,loan_age_slice,low_loan_age,1.1130079705091707,0.989417041726115,1.2374188655275176,30638
30yr TBA Eligible,1.05253164556962,M1,loan_age_slice,low_loan_age,1.2190221493797555,1.078046470055627,1.3608808873034368,30638
30yr TBA Eligible,1.1476518987341775,M1,loan_age_slice,low_loan_age,1.3286332052622467,1.1696474706292537,1.4886077085985883,30638
30yr TBA Eligible,1.242772151898734,M1,loan_age_slice,low_loan_age,1.4391517125939852,1.2593244076366972,1.6196164876106534,30638
30yr TBA Eligible,1.3378924050632914,M1,loan_age_slice,low_loan_age,1.5471919007829071,1.3519637411153806,1.7480081654761115,30638
30yr TBA Eligible,1.433012658227848,M1,loan_age_slice,low_loan_age,1.6487189778610996,1.43192525046284,1.8673189864783168,30638
30yr TBA Eligible,1.5281329113924054,M1,loan_age_slice,low_loan_age,1.739175037410288,1.5079373981567445,1.9752326715784307,30638
30yr TBA Eligible,1.623253164556962,M1,loan_age_slice,low_loan_age,1.8136941025403948,1.5700144297065122,2.0642093262220773,30638
30yr TBA Eligible,1.7183734177215193,M1,loan_age_slice,low_loan_age,1.8674073788904682,1.6142194591383774,2.126171226365714,30638
30yr TBA Eligible,1.8134936708860758,M1,loan_age_slice,low_loan_age,1.896822664490156,1.6384550053436864,2.1610020385483986,30638
30yr TBA Eligible,1.9086139240506332,M1,loan_age_slice,low_loan_age,1.9026373685084585,1.642890745822878,2.168194119460265,30638
30yr TBA Eligible,2.0037341772151898,M1,loan_age_slice,low_loan_age,1.8871997722512925,1.6305879337177087,2.1495850565951713,30638
30yr TBA Eligible,2.098854430379747,M1,loan_age_slice,low_loan_age,1.8535428592412264,1.6025802962065017,2.1099719864823507,30638
30yr TBA Eligible,2.1939746835443037,M1,loan_age_slice,low_loan_age,1.8050961395376248,1.5631309545278915,2.0542476049146607,30638
30yr TBA Eligible,2.289094936708861,M1,loan_age_slice,low_loan_age,1.745424290500582,1.5141411739167387,1.9829757717663266,30638
30yr TBA Eligible,2.3842151898734176,M1,loan_age_slice,low_loan_age,1.6780113509004504,1.457595955792701,1.9033922377851065,30638
30yr TBA Eligible,2.479335443037975,M1,loan_age_slice,low_loan_age,1.606099816845535,1.3985637946754004,1.8180926701681532,30638
30yr TBA Eligible,2.5744556962025316,M1,loan_age_slice,low_loan_age,1.5325860225397234,1.3395037046755598,1.7310931680362907,30638
30yr TBA Eligible,2.669575949367089,M1,loan_age_slice,low_loan_age,1.4599673341331032,1.2783394730621511,1.6439965521456545,30638
30yr TBA Eligible,2.7646962025316455,M1,loan_age_slice,low_loan_age,1.3903331112235195,1.2214721700479547,1.5607359603444726,30638
30yr TBA Eligible,2.859816455696202,M1,loan_age_slice,low_loan_age,1.3253898931801693,1.1672403889674832,1.4849597391558444,30638
30yr TBA Eligible,2.9549367088607594,M1,loan_age_slice,low_loan_age,1.2665114267672084,1.1184091159213039,1.4161358322629214,30638
30yr TBA Eligible,3.050056962025316,M1,loan_age_slice,low_loan_age,1.2148054774816628,1.0751472126280581,1.3560040277490248,30638
30yr TBA Eligible,3.1451772151898734,M1,loan_age_slice,low_loan_age,1.1711914089119202,1.0403944095830564,1.3056282214653714,30638
30yr TBA Eligible,3.24029746835443,M1,loan_age_slice,low_loan_age,1.1364849310869634,1.0099655710209432,1.2640100743006255,30638
30yr TBA Eligible,3.3354177215189873,M1,loan_age_slice,low_loan_age,1.1114890145579923,0.9888401364140376,1.2354029160698166,30638
30yr TBA Eligible,3.430537974683544,M1,loan_age_slice,low_loan_age,1.0970927060513767,0.9758029667688572,1.2187577137554806,30638
30yr TBA Eligible,3.5256582278481012,M1,loan_age_slice,low_loan_age,1.0943825964316387,0.9735866017891337,1.2155795667979086,30638
30yr TBA Eligible,3.6207784810126578,M1,loan_age_slice,low_loan_age,1.104775302779348,0.9829312414183389,1.2276863574894215,30638
30yr TBA Eligible,3.715898734177215,M1,loan_age_slice,low_loan_age,1.130184092270898,1.0043131906587566,1.2570548460994146,30638
30yr TBA Eligible,3.8110189873417717,M1,loan_age_slice,low_loan_age,1.1732395997371003,1.0411401733309011,1.30853585472972,30638
30yr TBA Eligible,3.906139240506329,M1,loan_age_slice,low_loan_age,1.2375949228394627,1.0935566775693406,1.383091332059816,30638
30yr TBA Eligible,4.001259493670886,M1,loan_age_slice,low_loan_age,1.3283615742833599,1.169043980103246,1.4894112958753425,30638
30yr TBA Eligible,4.096379746835443,M1,loan_age_slice,low_loan_age,1.4527487190484958,1.271703287119852,1.6369510928399778,30638
30yr TBA Eligible,4.1915,M1,loan_age_slice,low_loan_age,1.6210203318472916,1.40787840448241,1.8375000236493633,30638
30yr TBA Eligible,-3.3229999999999995,M1,loan_age_slice,median_loan_age,0.14357151863931816,0.12299562539890285,0.16354402219653785,30690
30yr TBA Eligible,-3.2278797468354425,M1,loan_age_slice,median_loan_age,0.1429241860044395,0.12381305350421812,0.16140098314761653,30690
30yr TBA Eligible,-3.1327594936708856,M1,loan_age_slice,median_loan_age,0.14267903771803808,0.12475515845820073,0.15994765000326705,30690
30yr TBA Eligible,-3.0376392405063286,M1,loan_age_slice,median_loan_age,0.14281956505673793,0.12567540812328248,0.15916951801555612,30690
30yr TBA Eligible,-2.9425189873417716,M1,loan_age_slice,median_loan_age,0.14333372319781404,0.12703570552402565,0.1590908728880791,30690
30yr TBA Eligible,-2.8473987341772147,M1,loan_age_slice,median_loan_age,0.1442134821725661,0.1285012377481909,0.15946013692372807,30690
30yr TBA Eligible,-2.7522784810126577,M1,loan_age_slice,median_loan_age,0.14545447159999694,0.1296004877413104,0.1601403243105648,30690
30yr TBA Eligible,-2.6571582278481007,M1,loan_age_slice,median_loan_age,0.147055704367132,0.13090868697749336,0.16179908648187302,30690
30yr TBA Eligible,-2.5620379746835438,M1,loan_age_slice,median_loan_age,0.1490193674618453,0.13262591448429673,0.1634702200226157,30690
30yr TBA Eligible,-2.466917721518987,M1,loan_age_slice,median_loan_age,0.15135067059904714,0.13480435016894887,0.16599448932802519,30690
30yr TBA Eligible,-2.37179746835443,M1,loan_age_slice,median_loan_age,0.15405774524506144,0.13741196149171797,0.16890497884514133,30690
30yr TBA Eligible,-2.2766772151898733,M1,loan_age_slice,median_loan_age,0.1571515882417702,0.14032042495465413,0.1717960218658221,30690
30yr TBA Eligible,-2.181556962025316,M1,loan_age_slice,median_loan_age,0.16064604554273235,0.14364684518646254,0.17594218804563022,30690
30yr TBA Eligible,-2.0864367088607594,M1,loan_age_slice,median_loan_age,0.1645578326620294,0.14752933660202583,0.17997339022410852,30690
30yr TBA Eligible,-1.9913164556962022,M1,loan_age_slice,median_loan_age,0.16890658935414493,0.15179126334319282,0.18439887679423395,30690
30yr TBA Eligible,-1.8961962025316452,M1,loan_age_slice,median_loan_age,0.1737149668313847,0.15641503567210835,0.18940263526997514,30690
30yr TBA Eligible,-1.8010759493670883,M1,loan_age_slice,median_loan_age,0.17900874651772022,0.1613673363875967,0.1950395451237319,30690
30yr TBA Eligible,-1.7059556962025313,M1,loan_age_slice,median_loan_age,0.18481698996435006,0.16678635382391116,0.20127133691409949,30690
30yr TBA Eligible,-1.6108354430379743,M1,loan_age_slice,median_loan_age,0.19117222013738208,0.17259761674429663,0.20814323425391024,30690
30yr TBA Eligible,-1.5157151898734174,M1,loan_age_slice,median_loan_age,0.19811063485537628,0.17886477275173007,0.2156943782205878,30690
30yr TBA Eligible,-1.4205949367088604,M1,loan_age_slice,median_loan_age,0.20567235372625287,0.1856427140750072,0.22396377265515577,30690
30yr TBA Eligible,-1.3254746835443034,M1,loan_age_slice,median_loan_age,0.21390170053114846,0.19294863729713008,0.23298921430298103,30690
30yr TBA Eligible,-1.2303544303797467,M1,loan_age_slice,median_loan_age,0.2228475236505206,0.2008564864757867,0.24281879559315822,30690
30yr TBA Eligible,-1.1352341772151897,M1,loan_age_slice,median_loan_age,0.23256355785030314,0.20953400291484625,0.2535032172486962,30690
30yr TBA Eligible,-1.0401139240506327,M1,loan_age_slice,median_loan_age,0.24310883157102445,0.21887313373281092,0.26509715493520103,30690
30yr TBA Eligible,-0.9449936708860758,M1,loan_age_slice,median_loan_age,0.2545481248230735,0.22905779588009434,0.2776491862596431,30690
30yr TBA Eligible,-0.8498734177215188,M1,loan_age_slice,median_loan_age,0.26695248392363,0.2401716629254036,0.2912543028191772,30690
30yr TBA Eligible,-0.7547531645569618,M1,loan_age_slice,median_loan_age,0.2803998006594822,0.25223137163167264,0.305949283091711,30690
30yr TBA Eligible,-0.6596329113924049,M1,loan_age_slice,median_loan_age,0.29497546507663497,0.2653933450404433,0.3218175629393416,30690
30yr TBA Eligible,-0.5645126582278479,M1,loan_age_slice,median_loan_age,0.3107731030443031,0.2796963496367044,0.3389369569634648,30690
30yr TBA Eligible,-0.46939240506329094,M1,loan_age_slice,median_loan_age,0.3278954120910838,0.29545469585805506,0.35739020971076174,30690
30yr TBA Eligible,-0.374272151898734,M1,loan_age_slice,median_loan_age,0.3464551118524556,0.3127053051525719,0.37726504187142185,30690
30yr TBA Eligible,-0.279151898734177,M1,loan_age_slice,median_loan_age,0.36657602890701735,0.33137915359781056,0.3989385868488182,30690
30yr TBA Eligible,-0.18403164556962004,M1,loan_age_slice,median_loan_age,0.38839433993910344,0.35173789191700333,0.4229686026893553,30690
30yr TBA Eligible,-0.08891139240506307,M1,loan_age_slice,median_loan_age,0.4120600021986806,0.37210664314268893,0.4504567784314406,30690
30yr TBA Eligible,0.006208860759493895,M1,loan_age_slice,median_loan_age,0.4377384063165287,0.3944799915798991,0.4796357869643608,30690
30yr TBA Eligible,0.10132911392405086,M1,loan_age_slice,median_loan_age,0.46561229389009545,0.41854069530016247,0.510805338351783,30690
30yr TBA Eligible,0.19644936708860783,M1,loan_age_slice,median_loan_age,0.4958839911440969,0.4443239284810163,0.5420308795773376,30690
30yr TBA Eligible,0.2915696202531648,M1,loan_age_slice,median_loan_age,0.5287780207033992,0.47371658626261803,0.5755437960508925,30690
30yr TBA Eligible,0.38668987341772176,M1,loan_age_slice,median_loan_age,0.5645441447586462,0.5072990745090489,0.6143284461378018,30690
30yr TBA Eligible,0.48181012658227873,M1,loan_age_slice,median_loan_age,0.6033790137300288,0.5420346498796635,0.659685702488666,30690
30yr TBA Eligible,0.5769303797468357,M1,loan_age_slice,median_loan_age,0.6452028687336671,0.5793061405405808,0.7075288213482134,30690
30yr TBA Eligible,0.6720506329113927,M1,loan_age_slice,median_loan_age,0.6897975828437973,0.6172947407477758,0.7578127156127712,30690
30yr TBA Eligible,0.7671708860759496,M1,loan_age_slice,median_loan_age,0.7368331861809098,0.659582360750044,0.8119265670429643,30690
30yr TBA Eligible,0.8622911392405062,M1,loan_age_slice,median_loan_age,0.7858480746796039,0.702033800635804,0.8678506310750955,30690
30yr TBA Eligible,0.9574113924050636,M1,loan_age_slice,median_loan_age,0.8362312492126973,0.7432805345327087,0.9259827941448084,30690
30yr TBA Eligible,1.05253164556962,M1,loan_age_slice,median_loan_age,0.8872085130716549,0.7838078687753769,0.9867523296125391,30690
30yr TBA Eligible,1.1476518987341775,M1,loan_age_slice,median_loan_age,0.9378349233489336,0.8217649251344272,1.0475463400382967,30690
30yr TBA Eligible,1.242772151898734,M1,loan_age_slice,median_loan_age,0.9869960341417213,0.8587280003600428,1.1058821207584613,30690
30yr TBA Eligible,1.3378924050632914,M1,loan_age_slice,median_loan_age,1.0334205022395049,0.8943613811234097,1.1642543544427482,30690
30yr TBA Eligible,1.433012658227848,M1,loan_age_slice,median_loan_age,1.0757063604668233,0.9255932259152527,1.2160415984831197,30690
30yr TBA Eligible,1.5281329113924054,M1,loan_age_slice,median_loan_age,1.1123626217033504,0.9526576666428421,1.260507816814005,30690
30yr TBA Eligible,1.623253164556962,M1,loan_age_slice,median_loan_age,1.1418668083460355,0.9729772790123214,1.297128370055134,30690
30yr TBA Eligible,1.7183734177215193,M1,loan_age_slice,median_loan_age,1.1627375630475503,0.9884266180669288,1.3226055186219443,30690
30yr TBA Eligible,1.8134936708860758,M1,loan_age_slice,median_loan_age,1.173980816995936,0.9965101901091233,1.3356803867069056,30690
30yr TBA Eligible,1.9086139240506332,M1,loan_age_slice,median_loan_age,1.1760437801511177,0.9982776933092685,1.3387585104232769,30690
30yr TBA Eligible,2.0037341772151898,M1,loan_age_slice,median_loan_age,1.169869589484894,0.9928841902553942,1.3308024728800882,30690
30yr TBA Eligible,2.098854430379747,M1,loan_age_slice,median_loan_age,1.1565734202190645,0.9836167108068783,1.3155544436245337,30690
30yr TBA Eligible,2.1939746835443037,M1,loan_age_slice,median_loan_age,1.1373714693331458,0.9696475623021228,1.292089484246517,30690
30yr TBA Eligible,2.289094936708861,M1,loan_age_slice,median_loan_age,1.1135173103629037,0.9532661036174339,1.2620729656261043,30690
30yr TBA Eligible,2.3842151898734176,M1,loan_age_slice,median_loan_age,1.086248754482582,0.9329270955120983,1.227740499374963,30690
30yr TBA Eligible,2.479335443037975,M1,loan_age_slice,median_loan_age,1.0567468325255576,0.9107721144061887,1.191940534915903,30690
30yr TBA Eligible,2.5744556962025316,M1,loan_age_slice,median_loan_age,1.0261072235834345,0.8883697425765114,1.1549393433027966,30690
30yr TBA Eligible,2.669575949367089,M1,loan_age_slice,median_loan_age,0.9953234793256276,0.8654625625816093,1.1178322157275322,30690
30yr TBA Eligible,2.7646962025316455,M1,loan_age_slice,median_loan_age,0.9652807519442452,0.84258740188351,1.0810248871076955,30690
30yr TBA Eligible,2.859816455696202,M1,loan_age_slice,median_loan_age,0.9367584071292238,0.8213220915874175,1.0461592766197514,30690
30yr TBA Eligible,2.9549367088607594,M1,loan_age_slice,median_loan_age,0.9104398446815821,0.8010598608592878,1.0135442917509896,30690
30yr TBA Eligible,3.050056962025316,M1,loan_age_slice,median_loan_age,0.8869280001891064,0.7831330192209274,0.9860356459327924,30690
30yr TBA Eligible,3.1451772151898734,M1,loan_age_slice,median_loan_age,0.8667653049908114,0.7669042828965189,0.9618439192793704,30690
30yr TBA Eligible,3.24029746835443,M1,loan_age_slice,median_loan_age,0.8504572923282017,0.754803231394241,0.9421376891743938,30690
30yr TBA Eligible,3.3354177215189873,M1,loan_age_slice,median_loan_age,0.8384995254677808,0.7451867367206488,0.927954264116726,30690
30yr TBA Eligible,3.430537974683544,M1,loan_age_slice,median_loan_age,0.8314080793058131,0.7395292086470717,0.919806415532487,30690
30yr TBA Eligible,3.5256582278481012,M1,loan_age_slice,median_loan_age,0.8297544444845045,0.7380607476043854,0.9179885802306775,30690
30yr TBA Eligible,3.6207784810126578,M1,loan_age_slice,median_loan_age,0.8342064835313554,0.7417566874651893,0.9231273101737436,30690
30yr TBA Eligible,3.715898734177215,M1,loan_age_slice,median_loan_age,0.8455780270598713,0.7503837289950077,0.9367010082182103,30690
30yr TBA Eligible,3.8110189873417717,M1,loan_age_slice,median_loan_age,0.8648909755912779,0.765216819708403,0.9605018425158929,30690
30yr TBA Eligible,3.906139240506329,M1,loan_age_slice,median_loan_age,0.8934555566758078,0.7867022273979979,0.9946848437885403,30690
30yr TBA Eligible,4.001259493670886,M1,loan_age_slice,median_loan_age,0.9329769670013017,0.8166169162181713,1.0428285114120195,30690
30yr TBA Eligible,4.096379746835443,M1,loan_age_slice,median_loan_age,0.9857004540831968,0.8557167545603428,1.107826645262866,30690
30yr TBA Eligible,4.1915,M1,loan_age_slice,median_loan_age,1.0546126659210096,0.9066371367577875,1.1925881439267982,30690
