Type_of_Security,spread,predicted_cpr_mean,dCPR_dspread
30yr TBA Eligible,2.1939746835443037,1.184633179778397,-0.27470462655894057
30yr TBA Eligible,2.289094936708861,1.1557589316609103,-0.32390092984014807
30yr TBA Eligible,2.3842151898734176,1.1230141028851366,-0.35661609281291184
30yr TBA Eligible,2.479335443037975,1.0879161055990718,-0.3741441591678436
30yr TBA Eligible,2.5744556962025316,1.0518367286049652,-0.37814037087552244
30yr TBA Eligible,2.669575949367089,1.0159784899802335,-0.37041240102522455
30yr TBA Eligible,2.7646962025316455,0.9813692858833436,-0.35274763984859003
30yr TBA Eligible,2.859816455696202,0.9488716003690382,-0.32677957973404137
30yr TBA Eligible,2.9549367088607594,0.9192025731767245,-0.29389053976639
30yr TBA Eligible,3.050056962025316,0.8929617152785435,-0.25514401774267537
30yr TBA Eligible,3.1451772151898734,0.8706638460545136,-0.21123757572420132
30yr TBA Eligible,3.24029746835443,0.8527757719170368,-0.16246585926037493
30yr TBA Eligible,3.3354177215189873,0.8397562587276255,-0.10868251993805966
30yr TBA Eligible,3.430537974683544,0.8320999542948962,-0.0492488031483882
30yr TBA Eligible,3.5256582278481012,0.8303871414805734,0.017045336357071506
30yr TBA Eligible,3.6207784810126578,0.8353426677140156,0.09210537532348262
30yr TBA Eligible,3.715898734177215,0.8479093147177459,0.17872596181318556
30yr TBA Eligible,3.8110189873417717,0.8693435851835137,0.28088982803073304
30yr TBA Eligible,3.906139240506329,0.9013459378250105,0.4042261986205222
30yr TBA Eligible,4.001259493670886,0.9462437818805748,0.5567140222063829
30yr TBA Eligible,4.096379746835443,1.0072554952900705,0.7497666236616061
30yr TBA Eligible,4.1915,1.0888797639946286,0.8581166049185066
