period,Date,Type_of_Security,spread,SMM_monthly,Cumulative_SMM,actual_cpr_pct,reported_cpr_pct,log_UPB,log_UPB_z,coupon,duration,Cohort_Current_UPB,n_raw_rows
2020-08,20200831,30yr TBA Eligible,1.1727870520144212,0.001551427536306552,0.01587197484819288,1.845909188483208,1.8421263045728817,31.0839588245534,1.6384299735763312,4.107787052014422,43.143997029629396,31593067342391.594,1677
2020-09,20200930,30yr TBA Eligible,1.1680673562800408,0.001749971900414758,0.017157767441486307,2.0798718672344396,2.0743835385027465,31.10035162435096,1.6458901343166077,4.0580673562800404,41.87902415518477,32115234366896.145,1680
2020-10,20201030,30yr TBA Eligible,1.173624270789297,0.0018089292631876116,0.018657066079283375,2.149248124735459,2.143128758328294,31.109308396773727,1.649966250831973,4.007624270789297,40.85223121340034,32404175269721.164,1675
2020-11,20201130,30yr TBA Eligible,1.1790823111665087,0.001463306000220704,0.01802377438107516,1.7419035616178968,1.7352912782579994,31.21415074337537,1.6976787079896811,3.944082311166509,39.56264221420375,35985987531445.79,1804
2020-12,20201231,30yr TBA Eligible,1.1918084458287979,0.0013787904268815305,0.016647032174212296,1.642058983369965,1.635430674079045,31.375244931448325,1.7709906835026956,3.8758084458287985,37.942752910890235,42276180365554.984,2031
2021-01,20210130,30yr TBA Eligible,1.0781577409878036,0.0012068665936021078,0.015406958989500959,1.4386654018213596,1.4334682302707942,31.339890685836515,1.7549014029421808,3.8131577409878035,36.62026403963959,40807650247855.664,1913
2021-02,20210227,30yr TBA Eligible,0.9501091171696916,0.001276989156638009,0.015057355027916136,1.5216700405171424,1.5158282161435708,31.318326712559664,1.745087905014373,3.7601091171696917,35.60724882743159,39937095215254.03,1907
2021-03,20210331,30yr TBA Eligible,0.6179319644424184,0.001277041192594224,0.017202063058041395,1.5217316120945457,1.5153149398887225,31.459345304556,1.809263724682263,3.7004319644424184,34.51243040187613,45985410752397.64,2191
2021-04,20210430,30yr TBA Eligible,0.5858980666534381,0.0010348129111317653,0.013614167714150941,1.234732286036011,1.2299058091149455,31.39652254822807,1.7806738641251123,3.6458980666534386,33.46638958106452,43185354963470.55,2039
2021-05,20210531,30yr TBA Eligible,0.6296892459135721,0.0008245922768333161,0.011260387251499644,0.9850353583899962,0.9815674679257246,31.463444713246467,1.811129314950469,3.5921892459135725,32.19199056236687,46174310669310.46,2088
2021-06,20210630,30yr TBA Eligible,0.5850456867231144,0.0007866005635152667,0.0102559727526817,0.9398476777794373,0.9368098679217605,31.48349429361272,1.8202536313670934,3.5600456867231145,31.553622680745143,47109429264497.56,2132
2021-07,20210731,30yr TBA Eligible,0.6667444248504641,0.0007826875308104695,0.009687167524770345,0.935192408364105,0.9324993604224154,31.458204935000495,1.808744756580875,3.534744424850465,31.110954983369336,45933000279312.0,2046
2021-08,20210831,30yr TBA Eligible,0.6673637234338932,0.000780913472299955,0.009848643587978486,0.9330817746233011,0.9306325416319432,31.511530271496923,1.8330124586638261,3.5098637234338934,30.638863506289933,48448876807889.41,2049
2021-09,20210930,30yr TBA Eligible,0.5839369022289937,0.0008203348769921575,0.009627790549334679,0.9799725095180678,0.976862734925299,31.530207992852105,1.8415124589866803,3.483936902228994,29.992722548893592,49362295161390.3,2023
2021-10,20211030,30yr TBA Eligible,0.3913004054352607,0.0007439361521761206,0.0099027961684965,0.889079714822405,0.8866000847849737,31.551774601170795,1.8513271560894864,3.458800405435261,29.322193959300844,50438435080176.1,2014
2021-11,20211130,30yr TBA Eligible,0.367855134948325,0.0006079876607159794,0.008378242574317444,0.7271504470558687,0.7252493412676677,31.573599083137953,1.861259208305026,3.435355134948326,29.06445214966045,51551327777377.25,2028
2021-12,20211231,30yr TBA Eligible,0.31860554956898346,0.0005732275292387221,0.007510352970082537,0.6857084809127834,0.6842277064617062,31.626211092770482,1.885202284141652,3.4166055495689838,28.92666794830973,54336162255853.53,2081
2022-01,20220131,30yr TBA Eligible,-0.04494017363196434,0.00040773925453733246,0.006073702195761157,0.4881913368175228,0.48738771004811876,31.600778948754733,1.8736284294816585,3.400059826368036,28.582586628201216,52971701279097.734,1938
2022-02,20220228,30yr TBA Eligible,-0.3724048777002671,0.00039862270343767785,0.00477415340093971,0.4772998959879926,0.4763847270703965,31.540496863890443,1.8461947971308568,3.390095122299733,28.571082534426647,49872799202056.266,1870
2022-03,20220331,30yr TBA Eligible,-0.7885459423171532,0.00039538556108145283,0.005009996123457297,0.47343225562362923,0.4726993276613661,31.673029567742987,1.9065087939034224,3.3834540576828465,28.68783304539225,56940590468841.89,2138
2022-04,20220430,30yr TBA Eligible,-1.6013438991000561,0.0003269069997811426,0.004601721015148884,0.3915838377324343,0.3912059984860818,31.6443697651447,1.893466071683413,3.381156100899943,28.717444424728658,55331847627145.49,2022
2022-05,20220531,30yr TBA Eligible,-1.841968464139601,0.0002644682959323052,0.0037324596985374536,0.3169007348639674,0.31670667472783254,31.65437296624233,1.8980184049655378,3.3880315358603976,28.804027892970396,55888120843918.86,2027
2022-06,20220630,30yr TBA Eligible,-2.119520129148302,0.00026604185130067395,0.003330224955468816,0.3187834990126315,0.3185843237652699,31.661340873760345,1.9011894136248089,3.4024798708516992,29.281489607989393,56278903990629.22,2042
2022-07,20220730,30yr TBA Eligible,-1.9919043447643459,0.00022116738745216316,0.00317494275533754,0.2650782637415139,0.26494723482474525,31.667015624114406,1.903771922428981,3.420595655235653,29.653903603038664,56599180606412.56,2026
2022-08,20220831,30yr TBA Eligible,-1.7727233394838962,0.00019835762847993582,0.0026561194758818758,0.23776964385708865,0.23768552153644237,31.715509844124888,1.9258410430624404,3.449776660516104,30.082314260518082,59411554532219.27,2101
2022-09,20220930,30yr TBA Eligible,-2.626540929342201,0.00018581253934042108,0.0023570265807589656,0.22274731471028097,0.22267888611504238,31.64955208115089,1.8958244796973296,3.4854590706577993,30.396021155406952,55619339039013.234,1951
2022-10,20221031,30yr TBA Eligible,-3.3942705204221464,0.000149496564907324,0.0020574987252650638,0.1792484464977595,0.17920675889117965,31.707705170808108,1.9222892326220304,3.505729479577853,30.732100910568033,58949671525393.97,2021
2022-11,20221130,30yr TBA Eligible,-3.275797553758345,0.00012076296988920587,0.0016050037474014817,0.14481935021590786,0.14479248790004606,31.69167319148143,1.9149932768219977,3.529202446241656,31.302263454934355,58012127037999.44,1939
2022-12,20221231,30yr TBA Eligible,-2.8165832808502316,0.00011672201114104224,0.0015398273293006483,0.13997652976088792,0.1399471596468361,31.689920388747723,1.9141955979446281,3.547416719149769,31.834015460069146,57910532286928.46,1965
2023-01,20230131,30yr TBA Eligible,-2.6922434452457056,8.222091063523605e-05,0.0012015961760231417,0.09862048715267857,0.09860823568855337,31.7011697061987,1.9193150233898888,3.5802565547542944,32.3897543206263,58565664233255.85,1970
2023-02,20230228,30yr TBA Eligible,-2.6451912071882138,8.486837958309487e-05,0.0011002157432706099,0.10179453150901407,0.10176085559688089,31.78940951010884,1.9594718684065668,3.6123087928117856,33.32978848692776,63968347722183.87,2423
2023-03,20230302,30yr TBA Eligible,-2.929828424201336,0.00021528516015583012,0.002454917848767427,0.25803651677482886,0.2579558856505368,29.15071619973988,0.7586351301592659,3.6141715757986645,33.37922364219482,4570831262188.08,174
