Type_of_Security,spread,curve_family,slice_name,n_obs,pred_logit,pred_smm,pred_cpr_pct
15yr TBA Eligible,-1.191919191919192,duration_slice,median_duration,17,-8.396947558694867,0.00022682516752081525,0.2718458570226548
15yr TBA Eligible,-1.1414141414141414,duration_slice,median_duration,17,-8.382558968461199,0.0002301116872285067,0.27577963389727406
15yr TBA Eligible,-1.0909090909090908,duration_slice,median_duration,17,-8.367733893782326,0.00023354770831017266,0.27989220105415163
15yr TBA Eligible,-1.0404040404040404,duration_slice,median_duration,17,-8.352439238305841,0.0002371463300534542,0.2841992154876284
15yr TBA Eligible,-0.9898989898989898,duration_slice,median_duration,17,-8.33664190567934,0.00024092143331295505,0.2887172660297699
15yr TBA Eligible,-0.9393939393939394,duration_slice,median_duration,17,-8.320308799550416,0.0002448877536924328,0.29346396042645767
15yr TBA Eligible,-0.8888888888888888,duration_slice,median_duration,17,-8.303406823566668,0.00024906096281257674,0.298458022010013
15yr TBA Eligible,-0.8383838383838385,duration_slice,median_duration,17,-8.28590288137569,0.00025345775849653176,0.3037193969510156
15yr TBA Eligible,-0.7878787878787878,duration_slice,median_duration,17,-8.267763876625075,0.0002580959648125639,0.30926937319732367
15yr TBA Eligible,-0.7373737373737375,duration_slice,median_duration,17,-8.248956712962423,0.00026299464303523217,0.315130712352127
15yr TBA Eligible,-0.6868686868686869,duration_slice,median_duration,17,-8.229448294035322,0.0002681742147251777,0.3213277959055199
15yr TBA Eligible,-0.6363636363636365,duration_slice,median_duration,17,-8.209205523491377,0.0002736565982855904,0.32788678741833266
15yr TBA Eligible,-0.5858585858585859,duration_slice,median_duration,17,-8.188195304978176,0.0002794653605333527,0.3348358124679204
15yr TBA Eligible,-0.5353535353535355,duration_slice,median_duration,17,-8.166384542143316,0.00028562588502801373,0.3422051584054691
15yr TBA Eligible,-0.48484848484848486,duration_slice,median_duration,17,-8.14374013863439,0.00029216555913591237,0.35002749624694074
15yr TBA Eligible,-0.4343434343434345,duration_slice,median_duration,17,-8.120228998098998,0.00029911398207426343,0.35833812733196646
15yr TBA Eligible,-0.38383838383838387,duration_slice,median_duration,17,-8.095818024184736,0.00030650319648599996,0.3671752577405543
15yr TBA Eligible,-0.33333333333333326,duration_slice,median_duration,17,-8.070474120539194,0.0003143679464465177,0.3765803038646539
15yr TBA Eligible,-0.2828282828282829,duration_slice,median_duration,17,-8.044164190809967,0.0003227459652051351,0.38659823299717333
15yr TBA Eligible,-0.23232323232323226,duration_slice,median_duration,17,-8.016855138644656,0.00033167829642513413,0.3972779433343281
15yr TBA Eligible,-0.18181818181818188,duration_slice,median_duration,17,-7.988513867690851,0.00034120965321616235,0.4086726883998189
15yr TBA Eligible,-0.13131313131313127,duration_slice,median_duration,17,-7.959107281596152,0.000351388819862546,0.4208405516011831
15yr TBA Eligible,-0.08080808080808088,duration_slice,median_duration,17,-7.92860228400815,0.0003622691018537498,0.43384497743767286
15yr TBA Eligible,-0.030303030303030276,duration_slice,median_duration,17,-7.896965778574442,0.00037390883063391294,0.4477553668074236
15yr TBA Eligible,0.020202020202020332,duration_slice,median_duration,17,-7.8641646689426254,0.0003863719304240351,0.46264774493448046
15yr TBA Eligible,0.0707070707070705,duration_slice,median_duration,17,-7.8301658587602905,0.00039972855555397453,0.4786055116703988
15yr TBA Eligible,0.1212121212121211,duration_slice,median_duration,17,-7.794936251675036,0.0004140558079966411,0.4957202853540039
15yr TBA Eligible,0.1717171717171717,duration_slice,median_duration,17,-7.758442751334458,0.00042943854625290275,0.5140928530607299
15yr TBA Eligible,0.22222222222222232,duration_slice,median_duration,17,-7.72065226138615,0.0004459702984271166,0.5338342419837203
15yr TBA Eligible,0.2727272727272725,duration_slice,median_duration,17,-7.681531685477707,0.00046375429430068845,0.5550669288999446
15yr TBA Eligible,0.3232323232323231,duration_slice,median_duration,17,-7.641047927256727,0.00048290463350283156,0.5779262072396475
15yr TBA Eligible,0.3737373737373737,duration_slice,median_duration,17,-7.5991678903708,0.0005035476095509501,0.6025617342559842
15yr TBA Eligible,0.4242424242424243,duration_slice,median_duration,17,-7.555858478467527,0.0005258232126557267,0.6291392842511162
15yr TBA Eligible,0.4747474747474749,duration_slice,median_duration,17,-7.511086595194499,0.0005498868378387478,0.6578427378402746
15yr TBA Eligible,0.5252525252525251,duration_slice,median_duration,17,-7.464819144199314,0.0005759112291894308,0.6888763419195003
15yr TBA Eligible,0.5757575757575757,duration_slice,median_duration,17,-7.417023029129567,0.0006040886961076996,0.7224672804619138
15yr TBA Eligible,0.6262626262626263,duration_slice,median_duration,17,-7.367665153632851,0.0006346336432759472,0.7588686026302033
15yr TBA Eligible,0.6767676767676769,duration_slice,median_duration,17,-7.316712421356764,0.000667785463041776,0.7983625621181489
15yr TBA Eligible,0.7272727272727271,duration_slice,median_duration,17,-7.264131735948901,0.0007038118470673394,0.8412644303014752
